,Number,PosNum,NegNum,AUC,95% CIs,Std,AUC-PR,Cutoff,MCC,Acc,Youden Index,Sen,Spe,PPV,NPV
Mean_PCA_ANOVA_13_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6900,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_13_LR,672,336,336,0.9448,[0.9278-0.9619],0.0087,0.9347,0.4696,0.7965,0.8973,0.7946,0.9315,0.8631,0.8719,0.9265
Mean_PCA_ANOVA_13_LRLasso,672,336,336,0.9453,[0.9284-0.9622],0.0086,0.9358,0.5040,0.7871,0.8929,0.7857,0.9226,0.8631,0.8708,0.9177
Mean_PCA_ANOVA_13_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5090,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_13_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_13_GP,672,336,336,0.9734,[0.9612-0.9856],0.0062,0.9560,0.5346,0.8844,0.9420,0.8839,0.9583,0.9256,0.9280,0.9569
Mean_PCA_ANOVA_13_NB,672,336,336,0.9335,[0.9144-0.9526],0.0098,0.9258,0.5557,0.7664,0.8824,0.7649,0.9137,0.8512,0.8599,0.9079
Mean_PCA_ANOVA_14_SVM,672,336,336,0.9484,[0.9316-0.9652],0.0086,0.9373,0.5000,0.8050,0.9018,0.8036,0.9315,0.8720,0.8792,0.9272
Mean_PCA_ANOVA_14_LDA,672,336,336,0.9660,[0.9537-0.9784],0.0063,0.9594,0.7503,0.8366,0.9182,0.8363,0.9048,0.9315,0.9297,0.9072
Mean_PCA_ANOVA_14_AE,672,336,336,0.5841,[0.5404-0.6279],0.0223,0.5725,0.5474,0.3364,0.6280,0.2560,0.9524,0.3036,0.5776,0.8644
Mean_PCA_ANOVA_14_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6700,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_14_LR,672,336,336,0.9507,[0.9344-0.9670],0.0083,0.9400,0.4316,0.8137,0.9048,0.8095,0.9554,0.8542,0.8676,0.9503
Mean_PCA_ANOVA_14_LRLasso,672,336,336,0.9510,[0.9348-0.9672],0.0083,0.9408,0.4484,0.8110,0.9033,0.8065,0.9554,0.8512,0.8652,0.9502
Mean_PCA_ANOVA_14_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5096,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_14_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_14_GP,672,336,336,0.9775,[0.9658-0.9891],0.0059,0.9631,0.5346,0.9086,0.9539,0.9077,0.9762,0.9315,0.9345,0.9751
Mean_PCA_ANOVA_14_NB,672,336,336,0.9357,[0.9168-0.9546],0.0096,0.9258,0.5557,0.7730,0.8854,0.7708,0.9226,0.8482,0.8587,0.9164
Mean_PCA_ANOVA_15_SVM,672,336,336,0.9484,[0.9316-0.9652],0.0086,0.9373,0.5000,0.8050,0.9018,0.8036,0.9315,0.8720,0.8792,0.9272
Mean_PCA_ANOVA_15_LDA,672,336,336,0.9667,[0.9544-0.9791],0.0063,0.9593,0.7075,0.8363,0.9182,0.8363,0.9137,0.9226,0.9219,0.9145
Mean_PCA_ANOVA_15_AE,672,336,336,0.8406,[0.8102-0.8711],0.0155,0.8189,0.5601,0.5748,0.7872,0.5744,0.8065,0.7679,0.7765,0.7988
Mean_PCA_ANOVA_15_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6900,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_15_LR,672,336,336,0.9507,[0.9344-0.9670],0.0083,0.9400,0.4316,0.8137,0.9048,0.8095,0.9554,0.8542,0.8676,0.9503
Mean_PCA_ANOVA_15_LRLasso,672,336,336,0.9510,[0.9348-0.9672],0.0083,0.9409,0.4484,0.8110,0.9033,0.8065,0.9554,0.8512,0.8652,0.9502
Mean_PCA_ANOVA_15_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5096,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_15_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_15_GP,672,336,336,0.9775,[0.9658-0.9891],0.0059,0.9631,0.5346,0.9086,0.9539,0.9077,0.9762,0.9315,0.9345,0.9751
Mean_PCA_ANOVA_15_NB,672,336,336,0.9357,[0.9168-0.9546],0.0096,0.9258,0.5557,0.7730,0.8854,0.7708,0.9226,0.8482,0.8587,0.9164
Mean_PCA_ANOVA_16_SVM,672,336,336,0.9523,[0.9362-0.9684],0.0082,0.9439,0.5628,0.8156,0.9077,0.8155,0.9167,0.8988,0.9006,0.9152
Mean_PCA_ANOVA_16_LDA,672,336,336,0.9691,[0.9574-0.9809],0.0060,0.9630,0.5554,0.8341,0.9167,0.8333,0.9375,0.8958,0.9000,0.9348
Mean_PCA_ANOVA_16_AE,672,336,336,0.8962,[0.8714-0.9210],0.0127,0.8690,0.4641,0.6736,0.8333,0.6667,0.9048,0.7619,0.7917,0.8889
Mean_PCA_ANOVA_16_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6600,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_16_LR,672,336,336,0.9550,[0.9394-0.9705],0.0079,0.9448,0.6059,0.8125,0.9062,0.8125,0.9107,0.9018,0.9027,0.9099
Mean_PCA_ANOVA_16_LRLasso,672,336,336,0.9549,[0.9394-0.9704],0.0079,0.9452,0.6080,0.8096,0.9048,0.8095,0.9107,0.8988,0.9000,0.9096
Mean_PCA_ANOVA_16_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5177,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_16_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_16_GP,672,336,336,0.9803,[0.9692-0.9913],0.0056,0.9665,0.5120,0.9243,0.9613,0.9226,0.9911,0.9315,0.9354,0.9905
Mean_PCA_ANOVA_16_NB,672,336,336,0.9395,[0.9213-0.9576],0.0093,0.9308,0.5474,0.7723,0.8854,0.7708,0.9167,0.8542,0.8627,0.9111
Mean_PCA_ANOVA_17_SVM,672,336,336,0.9580,[0.9428-0.9732],0.0078,0.9490,0.5641,0.8397,0.9196,0.8393,0.9345,0.9048,0.9075,0.9325
Mean_PCA_ANOVA_17_LDA,672,336,336,0.9736,[0.9626-0.9847],0.0056,0.9667,0.6167,0.8602,0.9301,0.8601,0.9345,0.9256,0.9263,0.9339
Mean_PCA_ANOVA_17_AE,672,336,336,0.8547,[0.8262-0.8831],0.0145,0.8225,0.5424,0.5703,0.7842,0.5685,0.8244,0.7440,0.7631,0.8091
Mean_PCA_ANOVA_17_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6700,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_17_LR,672,336,336,0.9597,[0.9450-0.9745],0.0075,0.9503,0.4573,0.8355,0.9167,0.8333,0.9524,0.8810,0.8889,0.9487
Mean_PCA_ANOVA_17_LRLasso,672,336,336,0.9598,[0.9452-0.9744],0.0074,0.9508,0.4846,0.8386,0.9182,0.8363,0.9554,0.8810,0.8892,0.9518
Mean_PCA_ANOVA_17_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5177,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_17_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_17_GP,672,336,336,0.9859,[0.9769-0.9950],0.0046,0.9756,0.5348,0.9411,0.9702,0.9405,0.9881,0.9524,0.9540,0.9877
Mean_PCA_ANOVA_17_NB,672,336,336,0.9424,[0.9248-0.9601],0.0090,0.9333,0.5474,0.7837,0.8914,0.7827,0.9167,0.8661,0.8725,0.9122
Mean_PCA_ANOVA_18_SVM,672,336,336,0.9619,[0.9477-0.9761],0.0072,0.9543,0.5863,0.8453,0.9226,0.8452,0.9196,0.9256,0.9251,0.9201
Mean_PCA_ANOVA_18_LDA,672,336,336,0.9781,[0.9677-0.9884],0.0053,0.9709,0.5265,0.8846,0.9420,0.8839,0.9613,0.9226,0.9255,0.9598
Mean_PCA_ANOVA_18_AE,672,336,336,0.8180,[0.7859-0.8501],0.0164,0.7783,0.5014,0.5327,0.7664,0.5327,0.7679,0.7649,0.7656,0.7672
Mean_PCA_ANOVA_18_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6850,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_18_LR,672,336,336,0.9639,[0.9503-0.9774],0.0069,0.9551,0.5492,0.8426,0.9211,0.8423,0.9345,0.9077,0.9101,0.9327
Mean_PCA_ANOVA_18_LRLasso,672,336,336,0.9636,[0.9501-0.9772],0.0069,0.9552,0.6510,0.8393,0.9196,0.8393,0.9167,0.9226,0.9222,0.9172
Mean_PCA_ANOVA_18_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5130,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_18_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_18_GP,672,336,336,0.9905,[0.9838-0.9973],0.0034,0.9875,0.5348,0.9440,0.9717,0.9435,0.9881,0.9554,0.9568,0.9877
Mean_PCA_ANOVA_18_NB,672,336,336,0.9469,[0.9298-0.9641],0.0087,0.9370,0.5691,0.8010,0.9003,0.8006,0.9167,0.8839,0.8876,0.9138
Mean_PCA_ANOVA_19_SVM,672,336,336,0.9656,[0.9522-0.9789],0.0068,0.9591,0.6109,0.8426,0.9211,0.8423,0.9077,0.9345,0.9327,0.9101
Mean_PCA_ANOVA_19_LDA,672,336,336,0.9800,[0.9702-0.9898],0.0050,0.9734,0.5795,0.8840,0.9420,0.8839,0.9494,0.9345,0.9355,0.9486
Mean_PCA_ANOVA_19_AE,672,336,336,0.8660,[0.8392-0.8927],0.0137,0.8728,0.4885,0.6165,0.8021,0.6042,0.7024,0.9018,0.8773,0.7519
Mean_PCA_ANOVA_19_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_19_LR,672,336,336,0.9673,[0.9547-0.9799],0.0064,0.9600,0.6603,0.8455,0.9226,0.8452,0.9107,0.9345,0.9329,0.9128
Mean_PCA_ANOVA_19_LRLasso,672,336,336,0.9671,[0.9544-0.9798],0.0065,0.9601,0.6427,0.8453,0.9226,0.8452,0.9167,0.9286,0.9277,0.9176
Mean_PCA_ANOVA_19_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5163,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_19_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_19_GP,672,336,336,0.9917,[0.9861-0.9974],0.0029,0.9902,0.5348,0.9468,0.9732,0.9464,0.9881,0.9583,0.9595,0.9877
Mean_PCA_ANOVA_19_NB,672,336,336,0.9521,[0.9362-0.9681],0.0081,0.9457,0.6081,0.8066,0.9033,0.8065,0.8958,0.9107,0.9094,0.8974
Mean_PCA_ANOVA_20_SVM,672,336,336,0.9671,[0.9538-0.9804],0.0068,0.9580,0.3794,0.8725,0.9345,0.8690,0.9792,0.8899,0.8989,0.9771
Mean_PCA_ANOVA_20_LDA,672,336,336,0.9819,[0.9725-0.9913],0.0048,0.9758,0.6149,0.8929,0.9464,0.8929,0.9524,0.9405,0.9412,0.9518
Mean_PCA_ANOVA_20_AE,672,336,336,0.9100,[0.8876-0.9324],0.0114,0.8915,0.4876,0.6889,0.8408,0.6815,0.9137,0.7679,0.7974,0.8990
Mean_PCA_ANOVA_20_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6900,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_20_LR,672,336,336,0.9697,[0.9576-0.9817],0.0062,0.9626,0.5492,0.8575,0.9286,0.8571,0.9435,0.9137,0.9162,0.9417
Mean_PCA_ANOVA_20_LRLasso,672,336,336,0.9698,[0.9577-0.9818],0.0062,0.9629,0.5618,0.8633,0.9315,0.8631,0.9435,0.9196,0.9215,0.9421
Mean_PCA_ANOVA_20_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5163,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_20_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_ANOVA_20_GP,672,336,336,0.9915,[0.9857-0.9973],0.0030,0.9899,0.5225,0.9561,0.9777,0.9554,0.9970,0.9583,0.9599,0.9969
Mean_PCA_ANOVA_20_NB,672,336,336,0.9524,[0.9365-0.9683],0.0081,0.9454,0.6081,0.8096,0.9048,0.8095,0.9107,0.8988,0.9000,0.9096
Mean_PCA_KW_1_SVM,672,336,336,0.7972,[0.7643-0.8301],0.0168,0.7891,0.5385,0.4495,0.7188,0.4375,0.6042,0.8333,0.7838,0.6780
Mean_PCA_KW_1_LDA,672,336,336,0.8376,[0.8072-0.8679],0.0155,0.8187,0.5377,0.5419,0.7708,0.5417,0.7560,0.7857,0.7791,0.7630
Mean_PCA_KW_1_AE,672,336,336,0.7864,[0.7526-0.8202],0.0173,0.7805,0.5360,0.4576,0.7217,0.4435,0.5982,0.8452,0.7945,0.6778
Mean_PCA_KW_1_RF,672,336,336,0.9801,[0.9741-0.9862],0.0031,0.9834,0.5750,0.8170,0.9003,0.8006,0.8006,1.0000,1.0000,0.8337
Mean_PCA_KW_1_LR,672,336,336,0.8002,[0.7674-0.8329],0.0167,0.7901,0.5529,0.4528,0.7202,0.4405,0.6042,0.8363,0.7868,0.6787
Mean_PCA_KW_1_LRLasso,672,336,336,0.7955,[0.7625-0.8286],0.0169,0.7874,0.5469,0.4482,0.7188,0.4375,0.6101,0.8274,0.7795,0.6797
Mean_PCA_KW_1_AB,672,336,336,0.9472,[0.9337-0.9608],0.0069,0.9521,0.5014,0.6984,0.8438,0.6875,0.7560,0.9315,0.9170,0.7924
Mean_PCA_KW_1_DT,672,336,336,0.9801,[0.9741-0.9862],0.0031,0.9834,1.0000,0.8170,0.9003,0.8006,0.8006,1.0000,1.0000,0.8337
Mean_PCA_KW_1_GP,672,336,336,0.8199,[0.7896-0.8503],0.0155,0.8167,0.6167,0.4680,0.7262,0.4524,0.5982,0.8542,0.8040,0.6801
Mean_PCA_KW_1_NB,672,336,336,0.8340,[0.8033-0.8647],0.0157,0.8164,0.5450,0.5388,0.7693,0.5387,0.7589,0.7798,0.7751,0.7638
Mean_PCA_KW_2_SVM,672,336,336,0.8797,[0.8532-0.9062],0.0135,0.8608,0.5650,0.6283,0.8140,0.6280,0.7976,0.8304,0.8246,0.8040
Mean_PCA_KW_2_LDA,672,336,336,0.8824,[0.8567-0.9080],0.0131,0.8722,0.4052,0.6451,0.8155,0.6310,0.9196,0.7113,0.7611,0.8985
Mean_PCA_KW_2_AE,672,336,336,0.8576,[0.8289-0.8863],0.0146,0.8321,0.4369,0.6010,0.7946,0.5893,0.8929,0.6964,0.7463,0.8667
Mean_PCA_KW_2_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_2_LR,672,336,336,0.8769,[0.8505-0.9034],0.0135,0.8642,0.5831,0.6226,0.8110,0.6220,0.7887,0.8333,0.8255,0.7977
Mean_PCA_KW_2_LRLasso,672,336,336,0.8767,[0.8502-0.9031],0.0135,0.8646,0.5913,0.6226,0.8110,0.6220,0.7887,0.8333,0.8255,0.7977
Mean_PCA_KW_2_AB,672,336,336,0.9971,[0.9951-0.9992],0.0010,0.9971,0.5040,0.9584,0.9792,0.9583,0.9762,0.9821,0.9820,0.9763
Mean_PCA_KW_2_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_2_GP,672,336,336,0.9083,[0.8864-0.9303],0.0112,0.8940,0.5529,0.6850,0.8423,0.6845,0.8601,0.8244,0.8305,0.8549
Mean_PCA_KW_2_NB,672,336,336,0.8793,[0.8528-0.9058],0.0135,0.8717,0.5611,0.6371,0.8185,0.6369,0.8065,0.8304,0.8262,0.8110
Mean_PCA_KW_3_SVM,672,336,336,0.8865,[0.8606-0.9123],0.0132,0.8652,0.4259,0.6696,0.8289,0.6577,0.9226,0.7351,0.7769,0.9048
Mean_PCA_KW_3_LDA,672,336,336,0.8896,[0.8645-0.9146],0.0128,0.8775,0.5198,0.6586,0.8289,0.6577,0.8542,0.8036,0.8130,0.8464
Mean_PCA_KW_3_AE,672,336,336,0.8026,[0.7693-0.8358],0.0170,0.7672,0.4781,0.4972,0.7485,0.4970,0.7619,0.7351,0.7420,0.7554
Mean_PCA_KW_3_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_3_LR,672,336,336,0.8854,[0.8597-0.9110],0.0131,0.8719,0.5351,0.6399,0.8199,0.6399,0.8185,0.8214,0.8209,0.8190
Mean_PCA_KW_3_LRLasso,672,336,336,0.8851,[0.8595-0.9108],0.0131,0.8723,0.4301,0.6504,0.8185,0.6369,0.9196,0.7173,0.7649,0.8993
Mean_PCA_KW_3_AB,672,336,336,0.9983,[0.9969-0.9998],0.0007,0.9983,0.5031,0.9732,0.9866,0.9732,0.9851,0.9881,0.9881,0.9852
Mean_PCA_KW_3_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_3_GP,672,336,336,0.9189,[0.8981-0.9397],0.0106,0.9007,0.5529,0.7178,0.8586,0.7173,0.8780,0.8393,0.8453,0.8731
Mean_PCA_KW_3_NB,672,336,336,0.8898,[0.8645-0.9151],0.0129,0.8809,0.4584,0.6834,0.8333,0.6667,0.9435,0.7232,0.7732,0.9275
Mean_PCA_KW_4_SVM,672,336,336,0.9061,[0.8830-0.9292],0.0118,0.8901,0.4434,0.7030,0.8482,0.6964,0.9167,0.7798,0.8063,0.9034
Mean_PCA_KW_4_LDA,672,336,336,0.9086,[0.8863-0.9309],0.0114,0.9023,0.5636,0.6994,0.8497,0.6994,0.8482,0.8512,0.8507,0.8487
Mean_PCA_KW_4_AE,672,336,336,0.8405,[0.8105-0.8706],0.0153,0.8289,0.4691,0.5634,0.7812,0.5625,0.8095,0.7530,0.7662,0.7981
Mean_PCA_KW_4_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_4_LR,672,336,336,0.9052,[0.8824-0.9280],0.0116,0.8965,0.5831,0.6876,0.8438,0.6875,0.8333,0.8542,0.8511,0.8367
Mean_PCA_KW_4_LRLasso,672,336,336,0.9048,[0.8819-0.9276],0.0117,0.8967,0.5913,0.6876,0.8438,0.6875,0.8363,0.8512,0.8489,0.8387
Mean_PCA_KW_4_AB,672,336,336,0.9990,[0.9980-1.0000],0.0005,0.9990,0.5032,0.9821,0.9911,0.9821,0.9911,0.9911,0.9911,0.9911
Mean_PCA_KW_4_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_4_GP,672,336,336,0.9305,[0.9110-0.9500],0.0100,0.9122,0.5529,0.7622,0.8810,0.7619,0.8958,0.8661,0.8699,0.8926
Mean_PCA_KW_4_NB,672,336,336,0.9037,[0.8803-0.9272],0.0119,0.9015,0.6107,0.6915,0.8452,0.6905,0.8185,0.8720,0.8648,0.8277
Mean_PCA_KW_5_SVM,672,336,336,0.9061,[0.8830-0.9292],0.0118,0.8901,0.4434,0.7030,0.8482,0.6964,0.9167,0.7798,0.8063,0.9034
Mean_PCA_KW_5_LDA,672,336,336,0.9120,[0.8904-0.9337],0.0111,0.9077,0.4968,0.7161,0.8571,0.7143,0.8929,0.8214,0.8333,0.8846
Mean_PCA_KW_5_AE,672,336,336,0.7928,[0.7591-0.8265],0.0172,0.7791,0.4689,0.4622,0.7307,0.4613,0.7619,0.6994,0.7171,0.7460
Mean_PCA_KW_5_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_5_LR,672,336,336,0.9052,[0.8824-0.9280],0.0116,0.8965,0.5831,0.6876,0.8438,0.6875,0.8333,0.8542,0.8511,0.8367
Mean_PCA_KW_5_LRLasso,672,336,336,0.9048,[0.8819-0.9276],0.0117,0.8967,0.5913,0.6876,0.8438,0.6875,0.8363,0.8512,0.8489,0.8387
Mean_PCA_KW_5_AB,672,336,336,0.9990,[0.9980-1.0000],0.0005,0.9990,0.5032,0.9821,0.9911,0.9821,0.9911,0.9911,0.9911,0.9911
Mean_PCA_KW_5_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_5_GP,672,336,336,0.9305,[0.9110-0.9500],0.0100,0.9122,0.5529,0.7622,0.8810,0.7619,0.8958,0.8661,0.8699,0.8926
Mean_PCA_KW_5_NB,672,336,336,0.9037,[0.8803-0.9272],0.0119,0.9015,0.6107,0.6915,0.8452,0.6905,0.8185,0.8720,0.8648,0.8277
Mean_PCA_KW_6_SVM,672,336,336,0.9061,[0.8830-0.9292],0.0118,0.8901,0.4434,0.7030,0.8482,0.6964,0.9167,0.7798,0.8063,0.9034
Mean_PCA_KW_6_LDA,672,336,336,0.9201,[0.8994-0.9408],0.0106,0.9166,0.5036,0.7519,0.8750,0.7500,0.9107,0.8393,0.8500,0.9038
Mean_PCA_KW_6_AE,672,336,336,0.8715,[0.8441-0.8990],0.0140,0.8487,0.4620,0.6192,0.8036,0.6071,0.9018,0.7054,0.7537,0.8778
Mean_PCA_KW_6_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6200,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_6_LR,672,336,336,0.9052,[0.8824-0.9280],0.0116,0.8965,0.5831,0.6876,0.8438,0.6875,0.8333,0.8542,0.8511,0.8367
Mean_PCA_KW_6_LRLasso,672,336,336,0.9048,[0.8819-0.9276],0.0117,0.8967,0.5913,0.6876,0.8438,0.6875,0.8363,0.8512,0.8489,0.8387
Mean_PCA_KW_6_AB,672,336,336,0.9990,[0.9980-1.0000],0.0005,0.9990,0.5032,0.9821,0.9911,0.9821,0.9911,0.9911,0.9911,0.9911
Mean_PCA_KW_6_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_6_GP,672,336,336,0.9305,[0.9110-0.9500],0.0100,0.9122,0.5529,0.7622,0.8810,0.7619,0.8958,0.8661,0.8699,0.8926
Mean_PCA_KW_6_NB,672,336,336,0.9037,[0.8803-0.9272],0.0119,0.9015,0.6107,0.6915,0.8452,0.6905,0.8185,0.8720,0.8648,0.8277
Mean_PCA_KW_7_SVM,672,336,336,0.9061,[0.8830-0.9292],0.0118,0.8901,0.4434,0.7030,0.8482,0.6964,0.9167,0.7798,0.8063,0.9034
Mean_PCA_KW_7_LDA,672,336,336,0.9240,[0.9038-0.9441],0.0103,0.9217,0.5203,0.7670,0.8824,0.7649,0.9196,0.8452,0.8560,0.9132
Mean_PCA_KW_7_AE,672,336,336,0.7868,[0.7527-0.8209],0.0174,0.7677,0.5252,0.5254,0.7381,0.4762,0.9494,0.5268,0.6674,0.9124
Mean_PCA_KW_7_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_7_LR,672,336,336,0.9052,[0.8824-0.9280],0.0116,0.8965,0.5831,0.6876,0.8438,0.6875,0.8333,0.8542,0.8511,0.8367
Mean_PCA_KW_7_LRLasso,672,336,336,0.9048,[0.8819-0.9276],0.0117,0.8967,0.5913,0.6876,0.8438,0.6875,0.8363,0.8512,0.8489,0.8387
Mean_PCA_KW_7_AB,672,336,336,0.9990,[0.9980-1.0000],0.0005,0.9990,0.5032,0.9821,0.9911,0.9821,0.9911,0.9911,0.9911,0.9911
Mean_PCA_KW_7_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_7_GP,672,336,336,0.9305,[0.9110-0.9500],0.0100,0.9122,0.5529,0.7622,0.8810,0.7619,0.8958,0.8661,0.8699,0.8926
Mean_PCA_KW_7_NB,672,336,336,0.9037,[0.8803-0.9272],0.0119,0.9015,0.6107,0.6915,0.8452,0.6905,0.8185,0.8720,0.8648,0.8277
Mean_PCA_KW_8_SVM,672,336,336,0.9061,[0.8830-0.9292],0.0118,0.8901,0.4434,0.7030,0.8482,0.6964,0.9167,0.7798,0.8063,0.9034
Mean_PCA_KW_8_LDA,672,336,336,0.9283,[0.9088-0.9478],0.0099,0.9261,0.4976,0.7494,0.8735,0.7470,0.9137,0.8333,0.8457,0.9061
Mean_PCA_KW_8_AE,672,336,336,0.8206,[0.7888-0.8524],0.0162,0.8017,0.4970,0.5476,0.7723,0.5446,0.8244,0.7202,0.7466,0.8040
Mean_PCA_KW_8_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6150,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Mean_PCA_KW_8_LR,672,336,336,0.9052,[0.8824-0.9280],0.0116,0.8965,0.5831,0.6876,0.8438,0.6875,0.8333,0.8542,0.8511,0.8367
Mean_PCA_KW_8_LRLasso,672,336,336,0.9048,[0.8819-0.9276],0.0117,0.8967,0.5913,0.6876,0.8438,0.6875,0.8363,0.8512,0.8489,0.8387
Mean_PCA_KW_8_AB,672,336,336,0.9990,[0.9980-1.0000],0.0005,0.9990,0.5032,0.9821,0.9911,0.9821,0.9911,0.9911,0.9911,0.9911
